Data
0.35 5.49 7.10 10.06 1.11 1.43 -4.89 -8.94 8.08 -3.42 -8.15 5.06 -7.90 -3.61 -17.87 -3.96 -5.89 -2.61 -16.83 -5.93 0.15 -2.57 -9.79 1.35 
17.09 0.83 0.25 -2.17 1.88 -4.17 -2.97 -0.18 1.89 -5.21 -1.71 1.83 4.15 -9.98 -10.93 -3.18 -9.83 -12.00 8.37 2.83 -10.77 -6.14 -6.81 -1.15 
0.42 12.55 5.17 0.14 -5.58 -2.45 3.15 -3.89 4.42 11.47 6.15 9.11 -3.86 3.47 -7.83 -3.90 -10.56 -14.57 -5.80 -7.92 4.20 0.53 -2.75 0.38 
7.14 -5.07 -10.93 10.87 4.15 -8.11 13.07 -1.13 3.19 12.85 3.35 5.86 -2.07 -11.15 -17.86 18.87 -6.78 -2.17 0.14 3.87 0.26 -2.11 -10.54 4.89 
1.49 -0.58 -9.79 0.20 1.18 4.37 6.21 0.18 2.20 -2.43 -4.78 7.16 -3.80 -7.43 -15.75 0.16 4.21 -4.49 -2.76 -0.85 -10.75 1.57 0.30 -11.85 
3.19 -8.06 -12.89 0.70 -12.05 -8.09 -19.65 -0.31 11.94 5.86 -3.63 -3.32 6.22 -16.13 0.39 -12.10 11.23 -28.09 -5.56 -4.28 10.28 0.71 -9.52 4.95 
"
"
15.92 -1.75 -14.28 -4.09 -4.06 -16.73 -9.03 5.67 0.96 17.17 -0.25 2.90 -10.01 -17.77 -12.97 -2.09 -1.99 -13.79 -6.93 -6.06 -2.94 -2.67 0.84 -14.06 
-7.20 -5.29 -5.05 8.53 -5.20 1.71 -7.02 -8.29 4.84 -5.48 -6.99 -4.29 -4.14 -12.10 -9.97 -18.26 -14.11 -6.10 -1.91 2.77 -14.07 -7.22 -2.85 0.95 
8.16 -3.77 6.94 3.66 1.93 1.21 2.73 -1.33 2.96 -4.81 -1.01 -5.34 -7.01 -4.81 -11.25 -5.09 -12.99 -14.61 -3.96 -0.07 -16.96 -20.71 -3.89 14.93 
12.78 -5.30 -1.05 6.71 7.80 6.69 -2.05 9.71 -7.18 7.83 -8.02 5.71 -2.17 -7.30 -12.99 9.71 5.86 -3.13 -2.93 -5.23 -5.85 -17.41 -8.86 1.75 
9.93 -3.79 -1.04 17.67 11.94 -9.81 16.96 0.90 -2.04 -1.66 3.97 8.91 6.97 -8.81 -23.00 -2.10 -11.00 -11.61 -10.94 6.93 0.04 -14.67 -3.90 15.93 
8.78 7.73 -1.05 8.70 10.78 10.71 0.96 14.70 0.80 5.85 5.96 -1.29 9.83 3.88 -7.99 -3.27 -4.91 -5.13 -3.94 -0.26 12.14 -18.22 -4.63 -1.05 
19.93 -4.71 -5.03 12.91 13.94 -2.75 10.99 1.91 6.17 1.37 6.99 8.91 -1.04 -23.61 -9.99 1.93 -18.76 -13.63 -5.94 -1.07 -1.96 -17.69 -1.90 -10.05 
14.98 -4.29 -0.07 9.71 -1.21 2.90 -0.05 6.71 1.82 -6.13 2.00 -8.29 -9.16 -10.29 -13.99 -15.26 -7.88 -5.10 -23.94 -11.05 -4.85 4.78 0.37 -6.02 
8.17 1.27 16.21 -1.06 -11.04 -6.51 -8.01 -12.06 -13.79 7.41 -4.22 -8.06 -2.00 1.23 -3.97 -17.05 5.03 -11.56 -7.93 -10.05 0.06 -15.67 -2.87 -13.02 
6.00 -2.13 0.14 -22.26 -19.18 -11.30 -12.04 -4.29 -12.18 -8.15 1.00 5.92 3.83 -13.10 -12.77 -11.26 -21.14 -10.08 -9.69 -25.22 -13.83 -0.22 -15.61 -10.22 
5.21 5.25 -2.99 -19.02 6.00 -17.73 -5.99 -0.06 -3.99 5.41 -5.97 -4.05 1.24 -11.73 -1.96 -14.05 -11.96 -8.51 -11.90 -11.02 -12.90 -6.65 -7.58 -2.02 
-11.99 -9.25 -4.83 -11.26 -3.97 -4.26 -14.83 -0.26 -5.17 -5.12 -3.81 0.74 -13.93 7.71 -4.77 9.74 -6.12 -13.08 -7.71 -7.23 -10.07 -14.02 -8.86 -4.02 
12.00 3.37 -18.96 -1.01 -8.00 -13.65 -0.97 -6.01 -8.99 10.46 5.04 -3.02 -5.97 -5.49 1.07 -1.04 -13.68 -5.49 -6.90 -23.75 -0.61 -3.63 -7.83 -8.75 
0.82 -15.03 -11.81 -0.22 -13.17 -2.25 -9.81 -11.25 -11.93 -13.26 -0.99 -1.25 -3.15 7.95 -8.73 -13.23 -22.11 -7.05 2.09 3.98 -16.83 2.00 -17.86 7.00 
-6.96 -0.59 -8.92 -16.96 -14.96 -13.61 -13.94 -5.98 1.06 1.35 -3.92 -3.00 -8.94 15.37 -19.90 -8.00 -2.90 -15.44 -19.87 -9.98 -13.87 15.39 -13.82 -4.98 
-7.94 -15.21 1.21 5.79 -18.16 -18.23 -2.99 -2.19 -20.91 -16.08 3.27 -11.21 -12.88 -13.23 -11.94 -9.22 0.90 -13.23 -21.65 -0.15 -13.81 -2.18 -11.59 5.85 
-4.65 -8.51 7.10 3.06 0.11 -11.57 -23.89 -15.94 -1.92 0.58 -1.15 -1.94 -11.90 3.39 -7.87 -17.96 -5.89 -3.61 -19.83 -6.93 -1.85 -5.57 -3.79 -5.65 
-8.91 -0.17 11.25 -4.17 -7.12 0.83 -8.97 -7.18 1.89 -3.21 6.29 -1.17 3.15 -8.98 -14.93 0.82 -3.83 -11.00 0.37 -14.17 0.23 -15.14 -16.81 3.85 
0.42 5.55 -3.83 3.14 -2.58 -6.45 12.15 -4.89 11.42 -1.53 -4.85 -1.89 -7.86 -11.53 -8.83 2.10 -8.56 -7.57 -20.80 -12.92 1.20 -10.47 -7.75 -1.62 
0.14 -12.07 -0.93 -7.13 3.15 -0.11 -7.93 -0.13 0.19 0.85 -2.65 -14.14 -11.07 -1.15 -8.86 -2.13 -4.78 -7.17 10.14 -14.13 -0.74 -0.11 -2.54 7.89 
12.49 -14.58 13.21 -2.80 -2.82 -6.63 0.21 6.18 -0.80 9.57 1.22 0.16 -4.80 -6.43 -1.75 -3.84 4.21 -2.49 -0.76 6.15 -0.75 10.57 -12.70 0.15 
1.19 -2.06 -13.89 -17.30 -6.05 2.91 -7.65 -6.31 -2.06 2.86 -0.63 -10.32 11.22 -2.13 -3.61 -3.10 11.23 -5.09 -7.56 -13.28 -3.72 20.71 -9.52 -2.05 
"
"
-2.08 -16.75 -10.28 -15.09 -5.06 -9.73 2.97 -12.33 9.96 -2.83 -16.25 -10.10 -6.01 2.23 -0.97 1.91 -14.99 -9.79 -6.93 -9.06 0.06 -10.67 2.84 -5.06 
-6.20 -0.29 -9.05 -2.47 -5.20 -2.29 -1.02 1.71 -2.16 -8.48 -0.99 7.71 -17.14 -2.10 -8.97 -9.26 -14.11 -13.10 -14.91 -21.23 -10.07 -6.22 -8.85 -13.05 
11.16 2.23 9.94 -7.34 -10.07 11.21 5.73 0.67 0.96 -6.81 1.99 -7.34 -11.01 3.19 10.75 -20.09 -16.99 -12.61 -6.96 -8.07 10.04 0.29 -9.89 -11.07 
-2.22 2.70 -4.05 7.71 13.80 12.69 -7.05 7.71 13.82 7.83 -3.02 -3.29 -3.17 -3.30 -1.99 -1.29 -7.14 -15.13 -12.93 -6.23 -12.85 -6.41 -5.86 1.75 
10.93 4.21 6.96 1.67 -3.06 -7.81 -6.04 5.90 6.96 1.34 5.97 -0.09 -5.03 -11.81 -4.00 -3.10 -9.00 -12.61 -13.94 -15.07 -10.96 -7.67 -9.90 -12.07 
6.78 -5.27 -12.05 3.70 8.78 4.71 -6.04 5.70 -3.20 0.85 6.96 -5.29 1.83 -6.12 -4.99 -11.27 -5.91 12.87 -11.94 -16.26 -2.86 -8.22 -3.63 0.95 
11.93 5.29 3.97 -4.09 -0.06 2.25 -2.01 -2.09 1.17 7.37 14.99 0.91 -7.04 -7.61 -13.99 -18.07 -8.76 -8.63 0.06 -1.07 -14.96 -5.69 -6.90 -10.05 
2.98 -0.29 -3.07 -8.29 1.79 -4.10 -7.05 -9.29 5.82 -1.13 -0.00 -7.29 -3.16 -15.29 -3.99 -18.26 -15.88 -14.10 -2.94 -5.05 -3.85 -4.22 1.37 -11.02 
-2.83 -0.73 -6.79 2.94 -10.04 -4.51 -11.01 -1.06 -19.79 -7.59 -2.22 -2.06 -19.00 -16.77 -9.97 -23.05 -12.97 -24.56 -12.93 -16.05 -2.94 -5.67 -15.87 -10.02 
-9.00 2.87 -1.86 1.74 1.82 -11.30 -2.04 -3.29 -21.18 -13.15 3.00 -2.08 -4.17 -18.10 -24.77 -20.26 -11.14 -18.08 -8.69 -6.22 -12.83 -5.22 -19.61 -8.22 
-6.79 -4.75 -13.99 0.98 -21.00 -13.73 -11.99 -1.06 -5.99 -9.59 1.03 1.95 -12.76 2.27 -5.96 -6.05 -7.96 -3.51 -4.90 -1.02 -38.90 5.35 -13.58 -2.02 
-0.99 -6.25 -0.83 -7.26 0.03 -15.26 -14.83 -21.26 2.83 -3.12 -4.81 -12.26 -5.93 4.71 -15.77 5.74 -4.12 -10.08 -4.71 -7.23 -8.07 -14.02 -3.86 -5.02 
-11.00 -13.63 -2.96 -17.01 -16.00 -2.65 -9.97 2.99 -16.99 -7.54 -8.96 -10.02 -20.97 -8.49 1.07 -1.04 -16.68 -12.49 -6.90 0.25 -12.61 -10.63 -5.83 -1.75 
-0.18 -11.03 -9.81 -12.22 -12.17 -11.25 -15.81 -3.25 -8.93 -15.26 -18.99 -8.25 -3.15 -8.05 9.27 -5.23 -12.11 -13.05 -21.91 -7.02 -3.83 -7.00 -16.86 -4.00 
-6.96 6.41 -7.92 -9.96 -10.96 -13.61 -21.94 -7.98 -14.94 -6.65 4.08 6.00 -2.94 0.37 -3.90 -11.00 -9.90 -8.44 -11.87 -0.98 -20.87 10.39 -12.82 -10.98 
3.06 -13.21 -11.79 -1.21 -8.16 -14.23 -9.99 -12.19 -6.91 -18.08 -6.73 7.79 3.12 -7.23 -7.94 -5.22 -9.10 -19.23 -10.65 -3.15 14.19 -15.18 -3.59 -16.15 
-10.65 -10.51 -5.90 26.06 -6.89 -10.57 -14.89 -5.94 -1.92 -3.42 1.85 5.06 -2.90 -5.61 -9.87 -11.96 -10.89 3.39 -20.83 -6.93 -9.85 -3.57 -5.79 -11.65 
-2.91 -3.17 5.25 -4.17 -4.12 6.83 -3.97 2.82 -3.11 1.79 5.29 -3.17 9.15 -5.98 -7.93 -22.18 -9.83 -19.00 -2.63 -3.17 -0.77 -9.14 -6.81 -9.15 
8.42 17.55 7.17 -12.86 -3.58 3.55 11.15 2.11 -11.58 -0.53 1.15 3.11 -4.86 -0.53 8.17 -10.90 -19.56 -13.57 -15.80 -10.92 -18.80 -9.47 -8.75 3.38 
-8.86 4.93 -7.93 3.87 -4.85 -8.11 -0.93 -7.13 0.19 2.85 -0.65 -8.14 -10.07 -17.15 -10.86 -15.13 -15.78 1.83 10.14 -4.13 -3.74 -9.11 -3.54 -13.11 
-10.51 -5.58 -3.79 2.20 5.18 -1.63 -11.79 -4.82 -5.80 5.57 -2.78 -2.84 -12.80 -11.43 -24.75 -27.84 -10.79 3.51 -15.76 -0.85 -8.75 10.57 -8.70 -2.85 
-16.81 -6.06 -6.89 -6.30 -25.05 -13.09 -11.65 -7.31 -5.06 -7.14 1.37 -23.32 3.22 -13.13 0.39 -1.10 -5.77 -9.09 -6.56 -26.28 2.28 -2.29 12.48 -9.05 
"
"
-8.08 -17.75 -16.28 -16.09 -11.06 -13.73 13.97 -12.33 -2.04 9.17 -16.25 5.90 -17.01 1.23 -4.97 -10.09 -0.99 -19.79 -3.93 -11.06 2.06 2.33 -8.16 -7.06 
-7.20 -10.29 -1.05 -2.47 -4.20 19.71 13.98 -4.29 -6.16 4.52 -4.99 3.71 -17.14 -0.10 -11.97 -15.26 -24.11 -9.10 8.09 -6.23 -15.07 -6.22 -3.85 1.95 
0.16 4.23 19.94 -9.34 5.93 0.21 11.73 6.67 -1.04 10.19 9.99 -12.34 1.99 7.19 9.75 -8.09 -1.99 -8.61 -11.96 -13.07 -15.96 -4.71 -13.89 -1.07 
3.78 5.70 3.95 0.71 -0.20 -1.31 -1.05 -2.29 3.82 15.83 -7.02 0.71 -4.17 -5.30 -3.99 -6.29 -14.14 -2.13 -0.93 -6.23 -8.85 -2.41 -3.86 6.75 
5.93 -0.79 9.96 -8.33 1.94 -0.81 22.96 -3.10 -10.04 10.34 4.97 5.91 -7.03 -11.81 3.00 -17.10 1.00 -5.61 2.06 -0.07 6.04 -10.67 -4.90 -6.07 
0.78 16.73 6.95 14.70 -9.22 7.71 11.96 10.70 -2.20 12.85 -0.04 -2.29 5.83 -0.12 -13.99 -4.27 4.09 -2.13 -9.94 -3.26 0.14 2.78 -0.63 -6.05 
-4.07 13.29 3.97 -6.09 -1.06 12.25 3.99 -7.09 4.17 9.37 5.99 -4.09 -3.04 -12.61 -1.99 -6.07 -13.76 -0.63 -0.94 -1.07 -1.96 -9.69 1.10 5.95 
5.98 9.71 0.93 7.71 -4.21 3.90 -1.05 3.71 -10.18 7.87 15.00 5.71 -9.16 6.71 2.01 -14.26 -10.88 -4.10 -5.94 -3.05 -0.85 -13.22 -3.63 -11.02 
9.17 3.27 -2.79 6.94 -6.04 4.49 -10.01 4.94 -6.79 -5.59 5.78 -5.06 -5.00 -7.77 -3.97 -2.05 0.03 -16.56 -13.93 -12.05 -17.94 -0.67 -5.87 -10.02 
-5.00 -9.13 -9.86 -10.26 -7.18 -13.30 -13.04 -13.29 -12.18 6.85 -3.00 -5.08 -4.17 -15.10 -13.77 -17.26 1.86 -13.08 -20.69 -10.22 -10.83 1.78 3.39 -10.22 
-10.79 8.25 -14.99 -5.02 -2.00 -10.73 -11.99 -7.06 6.01 -4.59 -6.97 -6.05 1.24 -13.73 -5.96 1.95 -7.96 -11.51 -11.90 -17.02 -16.90 -1.65 -3.58 3.98 
-2.99 5.75 -7.83 -6.26 1.03 -7.26 -0.83 1.74 4.83 -6.12 -1.81 3.74 4.07 -10.29 1.23 2.74 -4.12 -4.08 -1.71 4.77 -11.07 -11.02 -11.86 -5.02 
6.00 -6.63 -2.96 -12.01 -7.00 -8.65 -7.97 -4.01 -13.99 -2.54 -1.96 -0.02 -9.97 5.51 1.07 9.96 -23.68 -8.49 -3.90 -0.75 -21.61 -15.63 -10.83 -4.75 
-12.18 -6.03 -8.81 -21.22 -14.17 -9.25 -12.81 -5.25 -3.93 -2.26 -20.99 -8.25 -1.15 -12.05 -8.73 -0.23 -10.11 -12.05 -8.91 1.98 4.17 -1.00 -8.86 -9.00 
-3.96 -4.59 -16.92 -3.96 -15.96 -5.61 -12.94 -6.98 -9.94 -9.65 -3.92 -9.00 -10.94 -10.63 -6.90 -8.00 -3.90 -8.44 -15.87 1.02 -2.87 5.39 -8.82 -7.98 
10.06 -11.21 -10.79 3.79 -11.16 -7.23 -18.99 -13.19 3.09 -1.08 -7.73 7.79 -6.88 -19.23 -21.94 -3.22 -20.10 -14.23 -7.65 -9.15 -3.81 -3.18 -10.59 -8.15 
5.35 -0.51 -4.90 -0.94 -14.89 -6.57 -14.89 -13.94 12.08 -11.42 -9.15 -12.94 -6.90 -3.61 -7.87 -1.96 -9.89 -17.61 -12.83 -15.93 6.15 -6.57 -3.79 1.35 
4.09 -2.17 -2.75 -13.17 -5.12 -12.17 6.03 13.82 -9.11 8.79 0.29 0.83 -2.85 -13.98 -13.93 -10.18 -19.83 -19.00 -18.63 6.83 -14.77 -0.14 -14.81 -10.15 
-8.58 2.55 6.17 0.14 -6.58 -3.45 0.15 0.11 -6.58 2.47 -20.85 -7.89 -4.86 -11.53 -9.83 -11.90 -2.56 -2.57 -8.80 -10.92 -0.80 -18.47 -5.75 -1.62 
2.14 -9.07 -5.93 5.87 8.15 -3.11 -21.93 5.87 -3.81 -5.15 -8.65 4.86 -16.07 -5.15 -17.86 -3.13 -7.78 -16.17 4.14 2.87 -9.74 -18.11 -20.54 -14.11 
3.49 -6.58 -6.79 -10.80 -1.82 3.37 -3.79 -5.82 -0.80 -2.43 5.22 -11.84 -3.80 -11.43 -20.75 -10.84 -1.79 -4.49 -18.76 -10.85 -16.75 2.57 -24.70 -11.85 
-8.81 -12.06 -10.89 -9.30 -19.05 -19.09 2.35 -12.31 -0.06 1.86 -5.63 -2.32 -1.78 -21.13 -3.61 1.90 -9.77 -25.09 -10.56 -6.28 -2.72 -1.29 -20.52 6.95 
"
"
10.92 -25.75 -18.28 -26.09 -3.06 -7.73 -0.03 -8.33 -3.04 -2.83 -16.25 -5.10 -8.01 -21.77 -11.97 -10.09 2.01 -14.79 -5.93 -19.06 -13.94 -10.67 -6.16 -9.06 
-7.20 -8.29 -4.05 -5.47 -22.20 6.71 -3.02 -12.29 -12.16 -2.48 1.01 -17.29 -16.14 -17.10 -9.97 -31.26 -36.11 -17.10 5.09 -2.23 -4.07 -7.22 0.15 -7.05 
-0.84 -0.77 2.94 -3.34 2.93 -3.79 8.73 -6.33 -6.04 -2.81 -4.01 -8.34 -9.01 -17.81 -4.25 -20.09 -6.99 -3.61 -2.96 -10.07 -12.96 -10.71 -4.89 -13.07 
-6.22 -5.30 0.95 0.71 -1.20 1.69 15.95 -0.29 -6.18 2.83 -1.02 2.71 -12.17 -23.30 -7.99 -5.29 -18.14 -0.13 -16.93 -8.23 -13.85 -2.41 -10.86 -5.25 
-3.07 3.21 6.96 4.67 -11.06 -11.81 9.96 -3.10 8.96 -2.66 3.97 0.91 5.97 -0.81 3.00 -12.10 -7.00 -2.61 -13.94 -6.07 -12.96 -6.67 -3.90 -4.07 
-8.22 -3.27 -8.05 -0.30 12.78 14.71 -6.04 4.70 -5.20 11.85 -7.04 -6.29 -11.17 -0.12 -12.99 -11.27 -1.91 -3.13 -5.94 -8.26 -10.86 0.78 -11.63 -15.05 
4.93 -15.71 3.97 0.91 3.94 -6.75 -2.01 11.91 -4.83 -0.63 15.99 -2.09 -1.04 -11.61 -0.99 -7.07 -12.76 -9.63 -3.94 -19.07 -2.96 -12.69 -1.90 -5.05 
0.98 9.71 -0.07 -4.29 -2.21 5.90 -0.05 -0.29 -9.18 -0.13 -12.00 -7.29 -13.16 -4.29 -0.99 -9.26 -8.88 -8.10 -6.94 -12.05 -9.85 -11.22 -14.63 -12.02 
13.17 -3.73 6.21 -1.06 -24.04 -8.51 6.99 -5.06 -29.79 -10.59 16.78 -4.06 -12.00 -12.77 6.03 -11.05 -19.97 -6.56 -17.93 -12.05 -3.94 -17.67 -2.87 -3.02 
-26.00 2.87 -20.86 -10.26 -7.18 5.70 -22.04 4.71 -18.18 2.85 -1.00 3.92 2.83 -2.10 -7.77 -11.26 -15.14 -6.08 -7.69 -13.22 -1.83 7.78 -21.61 -10.22 
1.21 3.25 1.01 -24.02 -8.00 -17.73 -4.99 -23.06 -4.99 -23.59 5.03 5.95 -0.76 -12.73 -14.96 -9.05 -12.96 -20.51 -9.90 -0.02 -20.90 -17.65 -16.58 -14.02 
-9.99 3.75 -6.83 -1.26 -2.97 3.74 -8.83 -3.26 -9.17 8.88 -14.81 3.74 -19.93 -5.29 -11.77 3.74 -5.12 -10.08 -8.71 0.77 -17.07 -8.02 -4.86 0.98 
1.00 -8.63 -0.96 -12.01 -1.00 -11.65 -1.97 -16.01 -2.99 -11.54 14.04 -0.02 -7.97 -9.49 4.07 7.96 5.32 -22.49 -1.90 -6.75 -8.61 -12.63 8.17 -12.75 
-7.18 0.97 3.19 -16.22 6.83 -13.25 -12.81 -5.25 -7.93 -3.26 -9.99 1.75 5.85 3.95 -10.73 3.77 1.89 -8.05 -6.91 -0.02 -4.83 3.00 -0.86 -3.00 
-3.96 -4.59 -9.92 -3.96 -18.96 -4.61 -1.94 2.02 -13.94 -6.65 0.08 13.00 1.06 -9.63 -6.90 -17.00 -4.90 -4.44 -0.87 0.02 4.13 0.39 -2.82 -4.98 
-8.94 -6.21 -0.79 1.79 -11.16 -3.23 -13.99 -3.19 7.09 12.92 -1.73 -2.21 -1.88 -3.23 -13.94 -2.22 -10.10 2.77 -13.65 -11.15 5.19 6.82 1.41 -4.15 
11.35 -4.51 16.10 4.06 -10.89 -9.57 -0.89 -7.94 -15.92 -5.42 8.85 -4.94 -8.90 -0.61 6.13 -13.96 -13.89 -5.61 -14.83 -7.93 -3.85 1.43 6.21 -8.65 
-0.91 17.83 1.25 -5.17 1.88 -7.17 9.03 -7.18 -2.11 5.79 -6.71 -7.17 -0.85 -9.98 -0.93 -17.18 1.17 -17.00 -18.63 -10.17 -9.77 -9.14 -5.81 0.85 
1.42 7.55 0.17 -14.86 -19.58 -3.45 5.15 -2.89 -2.58 2.47 -0.85 -8.89 -0.86 -4.53 -13.83 -13.90 -12.56 -12.57 -12.80 0.08 0.20 -8.47 -12.75 -0.62 
-2.86 -4.07 5.07 -1.13 -5.85 -9.11 -0.93 -11.13 -8.81 4.85 2.35 -21.14 -14.07 -2.15 -6.86 -11.13 -0.78 -1.17 -6.86 -6.13 0.26 -9.11 0.46 -10.11 
10.49 -5.58 -2.79 -6.80 11.18 -13.63 9.21 2.18 -2.80 -2.43 -7.78 -9.84 5.20 -0.43 -13.75 -2.84 -7.79 4.51 -11.76 -2.85 -14.75 -3.43 -2.70 4.15 
-3.81 -18.06 -12.89 -2.30 -4.05 -10.09 -4.65 2.69 0.94 1.86 -0.63 -9.32 3.22 -8.13 1.39 -7.10 1.23 -12.09 -5.56 -9.28 14.28 4.71 -7.52 2.95 
"
"
-1.08 -10.75 -5.28 -8.09 -1.06 -11.73 -9.03 1.67 -6.04 9.17 -9.25 2.90 -5.01 -11.77 -18.97 11.91 1.01 -6.79 -14.93 -10.06 2.06 8.33 2.84 -3.06 
-6.20 -10.29 10.95 -17.47 -11.20 8.71 6.98 -10.29 -4.16 0.52 3.01 1.71 -7.14 1.90 -10.97 -10.26 -8.11 -9.10 10.09 -11.23 4.93 -0.22 1.15 7.95 
-10.84 4.23 -3.06 5.66 -7.07 0.21 4.73 -9.33 -5.04 -1.81 -0.01 2.66 -2.01 -10.81 -16.25 -9.09 -4.99 -8.61 1.04 -9.07 -8.96 -6.71 -9.89 2.93 
6.78 -6.30 1.95 0.71 4.80 -1.31 2.95 10.71 0.82 13.83 12.98 4.71 7.83 -5.30 -11.99 0.71 -16.14 -7.13 -13.93 3.77 4.15 0.59 -6.86 1.75 
10.93 -5.79 8.96 -0.33 -0.06 1.19 4.96 10.90 8.96 9.34 1.97 5.91 4.97 -11.81 -7.00 6.90 -10.00 -9.61 -8.94 -14.07 -2.96 -12.67 -6.90 8.93 
10.78 -0.27 3.95 4.70 16.78 18.71 -7.04 4.70 5.80 16.85 6.96 9.71 3.83 1.88 -7.99 -12.27 0.09 10.87 -4.94 -6.26 -7.86 -14.22 -0.63 8.95 
15.93 1.29 14.97 -8.09 7.94 -5.75 8.99 5.91 4.17 6.37 11.99 0.91 -6.04 -2.61 3.01 -0.07 3.24 -4.63 1.06 2.93 -0.96 3.31 6.10 -1.05 
17.98 20.71 -10.07 8.71 7.79 13.90 -2.05 -5.29 -7.18 6.87 2.00 -1.29 2.84 -1.29 -11.99 -3.26 -5.88 -2.10 -18.94 -0.05 -0.85 -4.22 -26.63 -4.02 
1.17 0.27 3.21 2.94 -2.04 -0.51 -3.01 -6.06 -1.79 0.41 11.78 -4.06 -15.00 -20.77 -2.97 -3.05 -1.97 -23.56 3.07 -15.05 6.06 -13.67 -5.87 4.98 
-0.00 13.87 -14.86 -14.26 -10.18 5.70 -13.04 9.71 -1.18 5.85 -5.00 -6.08 -5.17 -12.10 -10.77 3.74 -13.14 -0.08 -13.69 -12.22 -8.83 -7.22 -16.61 0.78 
11.21 -8.75 2.01 3.98 -17.00 -17.73 -8.99 7.94 -6.99 -9.59 11.03 -5.05 9.24 -10.73 -6.96 1.95 -3.96 -21.51 2.10 -16.02 4.10 -16.65 -0.58 -5.02 
10.01 -14.25 -11.83 1.74 -6.97 -13.26 -13.83 -21.26 -11.17 -14.12 2.19 -8.26 -9.93 1.71 -5.77 -4.26 3.88 -13.08 -18.71 -6.23 -16.07 -4.02 -11.86 2.98 
-6.00 -3.63 -6.96 -5.01 -10.00 -16.65 -5.97 -6.01 -9.99 -18.54 16.04 0.98 2.03 -6.49 -6.93 0.96 -4.68 -6.49 -8.90 -1.75 -14.61 -15.63 0.17 -0.75 
-1.18 9.97 -6.81 1.78 -4.17 -3.25 -11.81 -3.25 -2.93 -10.26 -13.99 -7.25 4.85 -14.05 -15.73 -8.23 -12.11 -5.05 -10.91 2.98 2.17 -11.00 -14.86 -8.00 
-5.96 1.41 4.08 -7.96 -0.96 -8.61 -25.94 5.02 -4.94 -9.65 -1.92 -6.00 1.06 -11.63 -18.90 -4.00 -9.90 -19.44 -4.87 1.02 -6.87 -16.61 -7.82 -0.98 
-5.94 0.79 -10.79 7.79 -2.16 -8.23 -13.99 -13.19 -7.91 7.92 -9.73 -14.21 -9.88 -11.23 -10.94 -7.22 -22.10 -12.23 -15.65 -8.15 -8.81 2.82 -2.59 -8.15 
10.35 -10.51 8.10 -4.94 -8.89 -14.57 -1.89 -12.94 0.08 -13.42 -6.15 -1.94 -3.90 -11.61 3.13 1.04 -13.89 -14.61 -10.83 -7.93 -14.85 -6.57 -13.79 -3.65 
-2.91 -2.17 -4.75 -8.17 -5.12 -6.17 2.03 -3.18 -15.11 1.79 -4.71 -6.17 7.15 -14.98 -10.93 -2.18 -6.83 -24.00 -3.63 -5.17 -0.77 -0.14 -12.81 -3.15 
-4.58 8.55 -3.83 -14.86 -7.58 -6.45 -11.85 3.11 3.42 -5.53 2.15 -3.89 6.14 -9.53 -8.83 -18.90 -10.56 -14.57 -5.80 -19.92 -0.80 -4.47 -6.75 3.38 
5.14 -2.07 -1.93 -6.13 7.15 3.89 1.07 -8.13 -8.81 12.85 1.35 -14.14 -12.07 -4.15 -18.86 -10.13 -8.78 -1.17 -11.86 -16.13 -16.74 6.89 -10.54 -11.11 
-6.51 -27.58 -4.79 -3.80 -11.82 -2.63 -8.79 -10.82 -9.80 -8.43 1.22 -2.84 -5.80 -15.43 -7.75 -21.84 -7.79 -8.49 -2.76 -7.85 -13.75 -7.43 -20.70 4.15 
-4.81 -15.06 -16.89 -14.30 3.95 -4.09 -3.65 -5.31 -0.06 -6.14 0.37 -13.32 -4.78 -14.13 -20.61 -4.10 -6.77 -3.09 -9.56 -6.28 -2.72 -5.29 -2.52 4.95 
"
"
-11.08 -13.75 -6.28 -17.09 -26.06 -31.73 -3.03 -6.33 -13.04 -1.83 -3.25 -5.10 -3.01 -7.77 -15.97 -1.09 -7.99 -0.79 9.07 1.94 -10.94 -1.67 -0.16 2.94 
3.80 -12.29 -17.05 -12.47 -8.20 -3.29 -13.02 2.71 2.84 -17.48 -3.99 -10.29 -9.14 2.90 -16.97 -17.26 -21.11 -4.10 -5.91 -12.23 -11.07 5.78 -0.85 1.95 
-0.84 -0.77 -4.06 3.66 -9.07 -7.79 -9.27 -1.33 -9.04 -3.81 -7.01 -5.34 -9.01 -11.81 -3.25 -8.09 -20.99 -9.61 2.04 -1.07 0.04 -5.71 -0.89 3.93 
3.78 14.70 -7.05 -17.29 -3.20 2.69 7.95 8.71 10.82 7.83 6.98 -3.29 -11.17 -8.30 -12.99 -0.29 -11.14 -10.13 -8.93 -12.23 1.15 -23.41 -8.86 -7.25 
0.93 -2.79 0.96 -1.33 -5.06 2.19 0.96 -5.10 -6.04 -7.66 5.97 -8.09 3.97 -15.81 -18.00 1.90 -15.00 -6.61 -8.94 -11.07 -18.96 -0.67 -3.90 -15.07 
3.78 5.73 11.95 7.70 1.78 1.71 10.96 -4.30 4.80 15.85 8.96 -14.29 11.83 -11.12 -10.99 -14.27 0.09 -12.13 -9.94 -11.26 3.14 -7.22 -9.63 -6.05 
